cut_off	num_rel	true_recall	SWIFT	SWIFT+forget0.1	SWIFT+forget0.2	SWIFT+forget0.5
2160	357	0.2621145374449339	0.03522475928974104	0.035385072851620576	0.03612629022465088	0.03852795165119793
2190	365	0.26798825256975034	0.018330194601486004	0.0180639414035435	0.018006906758756783	0.017833585772218694
2220	367	0.26945668135095446	0.03426299415441313	0.0343375748502994	0.03495571006762549	0.03689554639589826
2250	372	0.27312775330396477	0.022749826958076966	0.022727272727272728	0.022997032640949554	0.023832404382087256
2280	379	0.27826725403817915	0.02523155275593717	0.02492929027165691	0.024957197418675095	0.025031371772009776
2310	387	0.2841409691629956	0.019446096125129163	0.019314268603084293	0.0194043321299639	0.01967463141840366
2340	396	0.2907488986784141	0.013353678584426203	0.013253899190039494	0.013280123411247862	0.0133589717639915
2370	403	0.2958883994126285	0.024640029348140996	0.02436812190107631	0.024406492248062017	0.02452083967143292
2400	409	0.3002936857562408	0.03161291569279549	0.031544038253894804	0.031923197002809864	0.03309864853928947
2430	417	0.30616740088105726	0.013684180918148275	0.013548198446993079	0.01353896103896104	0.013509135674484904
2460	419	0.3076358296622614	0.038320308392099746	0.03775455036943593	0.03775455036943593	0.03765953622146324
2490	425	0.3120411160058737	0.013954819220651574	0.013815746700474611	0.01380587318087318	0.013772765571326723
2520	429	0.31497797356828194	0.037721228907941405	0.03757554523955505	0.03799822852081488	0.03932172318973419
2550	432	0.31718061674008813	0.05592368746903978	0.055612770339855816	0.056330681966358064	0.058623965259872436
2580	436	0.3201174743024963	0.05643510690886639	0.05540729444656246	0.0554002541296061	0.05542842613780829
2610	444	0.32599118942731276	0.027169332699396243	0.026766337111164697	0.026703554459613883	0.026516961299569996
2640	448	0.328928046989721	0.039391000190031826	0.03881812667879733	0.03882821979545849	0.03885179082473333
2670	454	0.3333333333333333	0.027787437785926777	0.02731155627744691	0.02718562874251497	0.026808385001476233
2700	458	0.33627019089574156	0.04026805069818965	0.04004546646847949	0.040423654015887024	0.04155702749296797
2730	464	0.3406754772393539	0.03587493476444927	0.03557736543474927	0.035783141821547	0.03641786358998509
2760	467	0.34287812041116006	0.053209411344175256	0.052266368214885284	0.052196266905107855	0.05186583740559751
2790	470	0.34508076358296624	0.04870267101222245	0.04835390946502058	0.04879061559223503	0.050117295798677755
2820	475	0.3487518355359765	0.034205314979971424	0.03379339783722254	0.03384155029923055	0.033972250035760265
2850	481	0.35315712187958886	0.016290037169117526	0.01620619946091644	0.01627584339999323	0.016486153002467783
2880	484	0.355359765051395	0.05264231234619935	0.05198711063372718	0.05218891524692689	0.05274629468177855
2910	484	0.355359765051395	0.08865976773936662	0.08957986303905238	0.09250764525993883	0.10230395265271612
2940	485	0.35609397944199705	0.11361639824697162	0.11498340445708867	0.11910609037328095	0.13215258855585832
2970	487	0.3575624082232012	0.12277671851807347	0.12063413425811247	0.12123475230271347	0.12217762167586553
3000	492	0.36123348017621143	0.030181608291838698	0.03017479300827967	0.030553313047258276	0.03173988774917747
3030	494	0.36270190895741555	0.0663345454105795	0.06624647981762102	0.06735751295336788	0.07071285427998855
3060	497	0.36490455212922174	0.07415202871183982	0.0731420161883738	0.07355335207932515	0.07483812678813431
3090	498	0.3656387665198238	0.08644400786068951	0.08633841886269071	0.08797032326444092	0.09273743016759776
3120	503	0.36930983847283405	0.03898264270473809	0.038832702848760906	0.03922944938387147	0.040421086467373836
3150	504	0.3700440528634361	0.07768538376452877	0.07834602829162132	0.08060131137054213	0.08797346831907837
3180	504	0.3700440528634361	0.11335771927897259	0.11688311688311688	0.1234991423670669	0.14668218859138532
3210	505	0.3707782672540382	0.14452242962115566	0.14714452214452214	0.15363553392150897	0.17371861025111798
3240	507	0.3722466960352423	0.15353393264696305	0.14942528735632185	0.1487676056338028	0.14382978723404255
3270	509	0.3737151248164464	0.10751868078692395	0.10406869760785116	0.10295307443365696	0.0994140625
3300	513	0.3766519823788546	0.04795091093586638	0.04706853839801817	0.04691358024691358	0.04639594826806548
3330	514	0.37738619676945667	0.07676982122594608	0.07618200681784497	0.0770730244414455	0.07991293532338309
3360	522	0.3832599118942731	0.023569451146821272	0.023396530859217425	0.023478612872756714	0.023730508705732598
3390	527	0.3869309838472834	0.040919439507277576	0.04026281610512644	0.04017074472139645	0.03983371126228269
3420	530	0.3891336270190896	0.04954292391283125	0.04926566276259528	0.04974190520882215	0.05116323969495125
3450	536	0.3935389133627019	0.03589095426112168	0.03568337660608482	0.03594902749832327	0.03678792038435141
3480	541	0.39720998531571217	0.03912972117390943	0.0386870709382151	0.038767466857757074	0.03898256232886583
3510	543	0.3986784140969163	0.06472218384657358	0.06429840142095915	0.06497546966614814	0.06696263411024787
3540	547	0.40161527165932454	0.07343168973575849	0.07259455872594558	0.07309902445543232	0.07471656877475755
3570	550	0.40381791483113066	0.06276235888746205	0.06202774331792038	0.062351207346105886	0.06329113924050633
3600	555	0.40748898678414097	0.05188698700818938	0.05151768309663046	0.051946836390864844	0.053232303855745254
3630	560	0.4111600587371512	0.02224145023343065	0.022118650762303498	0.0222231040914322	0.022543375870536612
3660	566	0.4155653450807636	0.03793470338407734	0.03768308921438083	0.03792803055685854	0.03866120218579235
3690	571	0.41923641703377384	0.044368837469220435	0.043963658761934095	0.044177949709864606	0.044812431329461624
3720	572	0.4199706314243759	0.08791115609960884	0.08768971332209106	0.08917991892734643	0.09393989160781738
3750	576	0.42290748898678415	0.0686087401428497	0.06666666666666667	0.06588881262868909	0.06357615894039735
3780	579	0.4251101321585903	0.0541432543715648	0.05404648557826939	0.054788039364118093	0.05710059171597633
3810	582	0.42731277533039647	0.07804642448195412	0.07732164208848147	0.07800562927221552	0.08015424872607078
3840	589	0.43245227606461084	0.02669469080454771	0.026436265709156193	0.02646715197267907	0.026559047661992154
3870	593	0.4353891336270191	0.052357552196719975	0.05179491658660145	0.05200385863369289	0.052622237998047744
3900	599	0.4397944199706314	0.03696669967463553	0.03655782728104974	0.03660921647720328	0.03675072090312289
3930	604	0.4434654919236417	0.05646551605681818	0.05589487321858227	0.05618082038880104	0.05700802265219443
3960	610	0.447870778267254	0.03765167987687471	0.03752229808697792	0.03786938167370251	0.03893285677814654
3990	615	0.45154185022026433	0.04782337013173253	0.047347755793363616	0.0475417439703154	0.048091961213637784
4020	620	0.4552129221732746	0.05148005148060917	0.050657733474957105	0.05057096247960848	0.0502757054816737
4050	625	0.4588839941262849	0.03520581318410585	0.03482282148428794	0.034861668897813475	0.034970904207699195
4080	630	0.46255506607929514	0.04899387576605081	0.04843918191603875	0.04856614246068455	0.04895485274691118
4110	633	0.4647577092511013	0.06888390124464394	0.06838807260155574	0.06901439162668993	0.07087672153174336
4140	635	0.46622613803230545	0.09110110321483302	0.09017324623686453	0.09090909090909091	0.0929177641205736
4170	639	0.46916299559471364	0.05973916701788738	0.0583029197080292	0.05777054515866558	0.056185702980743865
4200	642	0.4713656387665198	0.060027555255527776	0.05959896026735982	0.060072985870684006	0.061458931648477884
4230	644	0.47283406754772395	0.08926729274079284	0.08922139096702687	0.09085778781038374	0.09607638370878711
4260	645	0.473568281938326	0.1312626397562556	0.13203684749232344	0.13581806696146556	0.14841233317993557
4290	648	0.47577092511013214	0.11975399373681524	0.11637931034482758	0.11515905455837924	0.10994231421784866
4320	653	0.47944199706314244	0.04040262001153829	0.03998775260257195	0.04007856134536304	0.040355973054817376
4350	657	0.48237885462555063	0.06147063922595777	0.060308426656875344	0.06006582556226001	0.059301380991064176
4380	660	0.4845814977973568	0.07187487238126351	0.07172353836122582	0.07274330430948969	0.07581849511774842
4410	662	0.48604992657856094	0.1012683601013111	0.09963877182420229	0.09996979764421625	0.1011459129106188
4440	663	0.486784140969163	0.1076888002828313	0.1083864639529181	0.11126027857022991	0.12021758839528558
4470	664	0.48751835535976507	0.14931973969300857	0.15005649717514125	0.15420343706456108	0.16696002011566508
4500	665	0.4882525697503671	0.17956290609061729	0.17963263101026472	0.1840066408411732	0.19662921348314608
4530	668	0.49045521292217326	0.13577408249958728	0.13039234823345697	0.1278468899521531	0.1198421241478292
