cut_off	num_rel	true_recall	SWIFT	SWIFT+forget0.1	SWIFT+forget0.2	SWIFT+forget0.5
1980	30	1.0	0.7828542466151118	0.9090909090909091	0.967741935483871	1.0
2010	30	1.0	0.7856479165179193	0.9090909090909091	0.967741935483871	1.0
2040	30	1.0	0.7883706161804673	0.9090909090909091	0.967741935483871	1.0
2070	30	1.0	0.7910250211165434	0.9090909090909091	0.967741935483871	1.0
2100	30	1.0	0.7936136537032302	0.9090909090909091	0.967741935483871	1.0
2130	30	1.0	0.7961390850609903	0.9090909090909091	1.0	1.0
2160	30	1.0	0.7986031832670782	0.9375	1.0	1.0
2190	30	1.0	0.8010085596225944	0.9375	1.0	1.0
2220	30	1.0	0.8033571570482694	0.9375	1.0	1.0
2250	30	1.0	0.8056509624896903	0.9375	1.0	1.0
2280	30	1.0	0.8078918712583275	0.9375	1.0	1.0
2310	30	1.0	0.8100815603412774	0.9375	1.0	1.0
2340	30	1.0	0.8122221527947924	0.9375	1.0	1.0
2370	30	1.0	0.8143148429934767	0.9375	1.0	1.0
2400	30	1.0	0.8163615211761727	0.9375	1.0	1.0
2430	30	1.0	0.8183635153779516	0.9375	1.0	1.0
2460	30	1.0	0.8203223295430268	0.9375	1.0	nan
2490	30	1.0	0.8222393457670762	0.9375	1.0	nan
2520	30	1.0	0.8241158877795166	0.9375	1.0	nan
2550	30	1.0	0.8259532239879629	0.967741935483871	1.0	nan
2580	30	1.0	0.8277526442510513	0.967741935483871	1.0	nan
2610	30	1.0	0.82951509309209	0.967741935483871	1.0	nan
2640	30	1.0	0.8312419104521968	0.967741935483871	1.0	nan
2670	30	1.0	0.8329340985275602	0.967741935483871	1.0	nan
2700	30	1.0	0.8345926865588037	0.967741935483871	1.0	1.0
2730	30	1.0	0.8362186643476194	0.967741935483871	1.0	nan
2760	30	1.0	0.8378130394927717	0.967741935483871	1.0	nan
2790	30	1.0	0.8393765734460868	0.967741935483871	1.0	nan
2820	30	1.0	0.8409102966890293	0.967741935483871	1.0	nan
2850	30	1.0	0.8424150070935491	0.967741935483871	1.0	nan
2880	30	1.0	0.8438915206351714	0.967741935483871	1.0	1.0
2910	30	1.0	0.8453406220921369	0.967741935483871	1.0	1.0
2940	30	1.0	0.846763062604317	0.967741935483871	1.0	1.0
2970	30	1.0	0.8481595654755979	0.967741935483871	1.0	1.0
3000	30	1.0	0.8495308816967182	0.967741935483871	1.0	nan
3030	30	1.0	0.8508776293124667	0.967741935483871	1.0	1.0
3060	30	1.0	0.8522005820053928	0.967741935483871	1.0	1.0
3090	30	1.0	0.853500093132324	0.967741935483871	1.0	nan
3120	30	1.0	0.8547770089122417	0.967741935483871	1.0	nan
3150	30	1.0	0.8560318757274289	0.967741935483871	1.0	nan
3180	30	1.0	0.8572652421731155	0.967741935483871	1.0	nan
3210	30	1.0	0.8584776572141243	0.967741935483871	1.0	nan
3240	30	1.0	0.8596695171094978	0.967741935483871	1.0	1.0
3270	30	1.0	0.8608417301953427	0.967741935483871	1.0	nan
3300	30	1.0	0.8619943972220024	0.967741935483871	1.0	nan
3330	30	1.0	0.8631280162033941	0.967741935483871	1.0	nan
3360	30	1.0	0.8642432578575848	0.967741935483871	1.0	nan
3390	30	1.0	0.8653405775962834	0.967741935483871	1.0	nan
3420	30	1.0	0.8664202295936452	0.967741935483871	1.0	nan
3450	30	1.0	0.867482824705302	0.967741935483871	1.0	1.0
3480	30	1.0	0.8685283525364867	0.967741935483871	1.0	1.0
3510	30	1.0	0.8695576531574245	1.0	1.0	nan
3540	30	1.0	0.870570972497787	1.0	1.0	nan
3570	30	1.0	0.8715686696000943	1.0	1.0	1.0
